KAJ8019408	XP_030852855
KAJ8027265	XP_800744
KAJ8027297	XP_030850524
KAJ8027425	XP_030850843
KAJ8027457	XP_792623
KAJ8027521	XP_030850352
KAJ8027649	XP_787942
KAJ8027745	XP_011664543
KAJ8027873	NP_001121538
KAJ8027937	XP_030836688
KAJ8028001	XP_030836937
KAJ8028065	XP_003727763
KAJ8028129	XP_783631
KAJ8028193	XP_030837015
KAJ8028225	XP_030837146
KAJ8028257	XP_030834209
KAJ8028289	XP_030836140
KAJ8028353	XP_030836120
KAJ8028449	XP_030836159
KAJ8028513	XP_003729406
KAJ8028545	XP_030836482
KAJ8028673	XP_030836675
KAJ8028705	XP_030836067
KAJ8028737	XP_030836454
KAJ8028865	XP_030832908
KAJ8028897	XP_030832243
KAJ8028961	XP_030832852
KAJ8029025	XP_030832366
KAJ8029121	XP_030832343
KAJ8029281	XP_780013
KAJ8029377	XP_003723396
KAJ8029473	XP_030832241
KAJ8029505	XP_030832342
KAJ8029537	XP_030832550
KAJ8029729	XP_030832407
KAJ8029761	XP_791380
KAJ8029825	XP_011677583
KAJ8029953	XP_030833115
KAJ8029985	XP_788085
KAJ8030017	XP_011678060
KAJ8030433	XP_030837400
KAJ8030977	XP_003727917
KAJ8031009	XP_030837669
KAJ8031105	XP_011675998
KAJ8031233	XP_030837998
KAJ8031361	XP_030837286
KAJ8031393	XP_030835791
KAJ8031553	XP_030846813
KAJ8031649	XP_003723800
KAJ8031745	XP_030844163
KAJ8031809	XP_030846885
KAJ8031873	XP_791420
KAJ8031969	XP_030844393
KAJ8032161	XP_792448
KAJ8032417	XP_011672831
KAJ8032481	XP_030855390
KAJ8032609	NP_001073024
KAJ8032801	XP_784040
KAJ8032929	XP_030839200
KAJ8032961	XP_030839046
KAJ8033089	XP_030833407
KAJ8033185	XP_785503
KAJ8033345	XP_786438
KAJ8033633	XP_011666146
KAJ8033729	XP_030839127
KAJ8033793	XP_030838918
KAJ8033857	XP_793746
KAJ8034049	XP_030848221
KAJ8034465	XP_030834175
KAJ8034817	XP_030851018
KAJ8034849	XP_001199439
KAJ8034913	XP_003724832
KAJ8035041	XP_030833988
KAJ8035201	XP_003728091
KAJ8035361	XP_030834532
KAJ8035393	XP_030850281
KAJ8035425	XP_011661268
KAJ8035521	XP_030852643
KAJ8035713	XP_030828014
KAJ8035745	XP_030856151
KAJ8035809	XP_011665444
KAJ8035873	XP_790739
KAJ8035969	XP_030829126
KAJ8036001	XP_785018
KAJ8036161	XP_794360
KAJ8036289	XP_783668
KAJ8036353	XP_030856253
KAJ8036449	XP_797071
KAJ8036513	NP_001116984
KAJ8036545	XP_030828175
KAJ8036577	XP_780082
KAJ8036641	XP_011664163
KAJ8036673	XP_790847
KAJ8036769	XP_030840681
KAJ8036833	XP_791189
KAJ8036929	NP_001119780
KAJ8036961	XP_030839811
KAJ8037057	XP_030838423
KAJ8037153	XP_030840350
KAJ8037313	XP_011683104
KAJ8037377	XP_011681807
KAJ8037409	XP_030847384
KAJ8037441	XP_030840461
KAJ8037473	XP_030840630
KAJ8037505	XP_030839978
KAJ8037601	XP_030840722
KAJ8037665	XP_011665623
KAJ8037761	XP_030840075
KAJ8037793	XP_788661
KAJ8037889	XP_030839989
KAJ8037921	XP_003723774
KAJ8038049	XP_003726066
KAJ8038081	XP_030840341
KAJ8038177	XP_030847202
KAJ8038209	XP_030853729
KAJ8038273	XP_030853541
KAJ8038753	XP_800688
KAJ8038785	XP_780332
KAJ8038945	XP_030853850
KAJ8038977	XP_030853465
KAJ8039073	XP_011669775
KAJ8039137	XP_030853774
KAJ8039201	XP_799050
KAJ8039297	XP_030853027
KAJ8039425	XP_030853292
KAJ8039585	XP_030853375
KAJ8039713	XP_030852053
KAJ8039777	XP_030828197
KAJ8039841	XP_030852725
KAJ8040065	XP_030851861
KAJ8040129	XP_030852522
KAJ8040161	XP_030852128
KAJ8040225	XP_030851432
KAJ8040257	XP_796216
KAJ8040321	XP_030844503
KAJ8040545	XP_001201611
KAJ8040577	XP_030852315
KAJ8040769	XP_780677
KAJ8040897	XP_030851877
KAJ8040993	XP_030838993
KAJ8041345	XP_792820
KAJ8041377	XP_003728583
KAJ8041409	XP_030830924
KAJ8041441	XP_793209
KAJ8041473	XP_030831238
KAJ8041537	XP_790356
KAJ8041601	XP_011682268
KAJ8041665	XP_030831116
KAJ8041697	XP_030832046
KAJ8041761	XP_030833767
KAJ8041793	XP_030831980
KAJ8041857	XP_003725819
KAJ8041985	XP_790094
KAJ8042017	XP_003725419
KAJ8042145	XP_030831561
KAJ8042241	XP_030831703
KAJ8042305	XP_030831898
KAJ8042401	XP_030831863
KAJ8042433	XP_030829015
KAJ8042721	XP_030847484
KAJ8042785	XP_030847625
KAJ8042881	XP_790556
KAJ8042945	XP_011670932
KAJ8042977	XP_030847617
KAJ8043073	XP_001199227
KAJ8043361	XP_003730917
KAJ8043425	NP_999785
KAJ8043553	XP_030839253
KAJ8043585	XP_030847147
KAJ8043617	XP_030848194
KAJ8043681	XP_030847829
KAJ8043777	XP_030847778
KAJ8043873	XP_030848310
KAJ8043969	XP_003728157
KAJ8044065	XP_030847761
KAJ8044161	XP_003723319
KAJ8044193	XP_003727660
KAJ8044225	XP_030856372
KAJ8044449	XP_011674862
KAJ8044545	XP_779971
KAJ8044577	XP_003726943
KAJ8044609	XP_787555
KAJ8044641	XP_784615
KAJ8044673	XP_782673
KAJ8044801	XP_030854176
KAJ8044865	XP_784876
KAJ8044929	XP_787805
KAJ8044961	XP_011675203
KAJ8045025	XP_030854681
KAJ8045057	XP_794964
KAJ8045153	XP_030854448
KAJ8045185	XP_030854794
KAJ8045249	NP_001027540
KAJ8045281	XP_030855375
KAJ8045313	XP_030855193
KAJ8045345	XP_011677032
KAJ8045505	XP_001199146
KAJ8045633	XP_792991
KAJ8045665	XP_030855103
KAJ8045761	XP_781831
KAJ8045921	XP_011675206
KAJ8045953	XP_030843781
KAJ8046049	XP_793309
KAJ8046529	XP_782926
KAJ8046561	XP_030827812
KAJ8046625	XP_011683772
KAJ8046689	XP_030833355
KAJ8046753	XP_030828572
KAJ8046785	XP_030855761
KAJ8046817	XP_011677375
KAJ8046881	XP_030828033
KAJ8046945	XP_030828754
KAJ8047073	XP_788763
KAJ8047169	XP_030829116
KAJ8047201	XP_011682499
KAJ8047265	XP_030827944
KAJ8047393	XP_030828318
KAJ8047457	XP_786429
KAJ8047521	XP_003727403
KAJ8047553	XP_030856288
KAJ8047585	XP_011673823
KAJ8047841	XP_786649
KAJ8047873	XP_795309
KAJ8047905	XP_797121
KAJ8048897	XP_003730955
KAJ8049121	XP_011674777
KAJ8049761	XP_001199007
KAJ8049793	XP_030849256
KAJ8049985	XP_030835098
KAJ8050465	XP_030849653
KAJ8050497	XP_030855127
KAJ8050785	XP_787656
KAJ8051105	XP_011683041
KAJ8017410	XP_030845689
KAJ8017474	XP_030830485
KAJ8017634	XP_011675351
KAJ8017826	XP_003723563
KAJ8018146	XP_030840017
KAJ8018434	XP_030830899
KAJ8018498	XP_030836766
KAJ8019458	XP_030830172
KAJ8019490	XP_011665125
KAJ8019586	XP_790704
KAJ8019650	XP_030830002
KAJ8019682	XP_796101
KAJ8020226	XP_800788
KAJ8020258	NP_999680
KAJ8020290	XP_030830596
KAJ8020322	XP_796799
KAJ8020354	XP_030830100
KAJ8020450	XP_780530
KAJ8020514	XP_011664699
KAJ8020642	XP_030830233
KAJ8020802	XP_011672649
KAJ8020898	XP_030830996
KAJ8020930	XP_030843357
KAJ8020962	XP_030844993
KAJ8021058	XP_003727789
KAJ8021122	XP_001198681
KAJ8021218	XP_003727230
KAJ8021346	XP_030843217
KAJ8021410	XP_003728340
KAJ8021666	XP_003727877
KAJ8021698	XP_030830653
KAJ8021730	XP_011674808
KAJ8021762	XP_003727057
KAJ8021826	XP_792019
KAJ8021986	XP_030842683
KAJ8022018	XP_030842352
KAJ8022050	NP_001001768
KAJ8022146	XP_030842783
KAJ8022178	XP_030842794
KAJ8022434	XP_030835172
KAJ8022530	XP_030835587
KAJ8022690	XP_792563
KAJ8022722	XP_786595
KAJ8022754	XP_030835399
KAJ8022914	XP_011679943
KAJ8022946	XP_030835480
KAJ8023074	XP_030835261
KAJ8023106	XP_011666882
KAJ8023138	XP_030835612
KAJ8023170	XP_030835370
KAJ8023362	XP_011680559
KAJ8023394	XP_001188132
KAJ8023458	XP_030845008
KAJ8023586	XP_800733
KAJ8023650	XP_001192435
KAJ8023746	XP_030845019
KAJ8023842	XP_794700
KAJ8023938	XP_030845196
KAJ8024002	XP_030844939
KAJ8024034	XP_011684160
KAJ8024098	XP_030844941
KAJ8024194	XP_030845448
KAJ8024418	XP_030846275
KAJ8024450	XP_030846243
KAJ8024482	XP_030846173
KAJ8024610	XP_003728264
KAJ8024642	NP_999642
KAJ8024706	XP_030846125
KAJ8024738	XP_030846226
KAJ8024802	XP_030842955
KAJ8024834	XP_003726327
KAJ8024994	XP_030828871
KAJ8025026	XP_030846607
KAJ8025154	XP_011663729
KAJ8025218	XP_011667137
KAJ8025346	XP_781677
KAJ8025442	XP_797642
KAJ8025474	XP_783666
KAJ8025506	XP_030842198
KAJ8025666	XP_030841175
KAJ8025730	XP_030842101
KAJ8025794	XP_780717
KAJ8025858	XP_030841883
KAJ8025954	XP_030841381
KAJ8025986	XP_790583
KAJ8026018	XP_030841179
KAJ8026114	XP_030841149
KAJ8026146	XP_030841797
KAJ8026178	XP_030852929
KAJ8026210	XP_030832500
KAJ8026242	XP_796437
KAJ8026370	XP_011668377
KAJ8026498	NP_999739
KAJ8026626	XP_030850084
KAJ8026658	XP_030837455
KAJ8026722	XP_030851149
KAJ8026754	XP_030850318
KAJ8026850	XP_003723894
KAJ8026882	XP_030850598
KAJ8027106	XP_030850309
KAJ8027202	XP_011679291
KAJ8027362	XP_030850214
KAJ8027426	XP_030831340
KAJ8027458	XP_003728601
KAJ8027490	XP_788101
KAJ8027586	XP_030851122
KAJ8027618	XP_030843193
KAJ8027778	XP_030836844
KAJ8027810	XP_030836941
KAJ8027874	XP_030836703
KAJ8027970	XP_030836685
KAJ8028162	XP_794166
KAJ8028226	XP_030836612
KAJ8028258	XP_003730043
KAJ8028290	XP_030836141
KAJ8028514	XP_030837023
KAJ8028546	XP_011681071
KAJ8028834	XP_030839048
KAJ8028866	XP_003725805
KAJ8028930	XP_030855692
KAJ8029026	XP_030832999
KAJ8029122	XP_030832459
KAJ8029218	XP_003728505
KAJ8029250	XP_030833094
KAJ8029282	XP_790380
KAJ8029410	XP_030833001
KAJ8029474	XP_030832652
KAJ8029506	XP_784599
KAJ8029538	XP_030833278
KAJ8029570	XP_030832785
KAJ8029666	XP_782100
KAJ8029762	XP_030832666
KAJ8029794	XP_787422
KAJ8029954	XP_030850124
KAJ8030018	XP_030832394
KAJ8030082	XP_782052
KAJ8030434	XP_793951
KAJ8030562	XP_797875
KAJ8030690	NP_999631
KAJ8031202	XP_030837626
KAJ8031234	XP_030838000
KAJ8031298	XP_030837959
KAJ8031426	XP_030838212
KAJ8031554	XP_030843744
KAJ8031650	XP_784296
KAJ8031874	XP_782915
KAJ8031970	XP_030844394
KAJ8032418	XP_797556
KAJ8032450	XP_792603
KAJ8032514	XP_030843904
KAJ8032610	XP_030843735
KAJ8032834	XP_030838758
KAJ8033186	XP_030839060
KAJ8033346	XP_030839654
KAJ8033410	XP_030832548
KAJ8033634	XP_030838630
KAJ8033762	XP_792363
KAJ8033858	XP_030849959
KAJ8034050	XP_030838586
KAJ8034114	XP_030842013
KAJ8034434	XP_030828170
KAJ8034466	XP_030834168
KAJ8034690	XP_030852008
KAJ8034754	XP_030834082
KAJ8034850	XP_030834106
KAJ8034914	XP_003724267
KAJ8035042	XP_003723913
KAJ8035330	XP_030834563
KAJ8035362	XP_003726799
KAJ8035522	XP_787318
KAJ8035554	XP_780924
KAJ8035586	XP_030855978
KAJ8035650	XP_030828001
KAJ8035714	XP_030853121
KAJ8035746	XP_011681709
KAJ8035842	XP_793386
KAJ8036002	XP_030828652
KAJ8036098	XP_011678487
KAJ8036130	XP_787184
KAJ8036162	XP_030829490
KAJ8036226	XP_030841479
KAJ8036258	XP_780165
KAJ8028783	XP_030836503
KAJ8028815	XP_784486
KAJ8028847	XP_795033
KAJ8028879	XP_030832595
KAJ8028911	XP_784558
KAJ8029007	XP_030832889
KAJ8022383	XP_030835549
KAJ8021743	XP_785591
KAJ8021839	XP_030842342
KAJ8019823	XP_030829769
KAJ8019983	XP_791826
KAJ8020015	XP_030829963
KAJ8020047	XP_030830151
KAJ8047810	XP_003725586
KAJ8047842	XP_030829492
KAJ8047874	XP_782821
KAJ8048930	XP_011666011
KAJ8049442	XP_030848910
KAJ8024646	XP_030846460
KAJ8024774	XP_030846364
KAJ8024838	XP_030850221
KAJ8024870	XP_030846345
KAJ8024934	XP_791037
KAJ8024966	XP_030846781
KAJ8025030	XP_030846700
KAJ8025222	XP_003724866
KAJ8025254	XP_030829928
KAJ8025286	XP_030846027
KAJ8025318	XP_788235
KAJ8025350	XP_011661094
KAJ8025414	XP_030841330
KAJ8025446	XP_797278
KAJ8025574	XP_011672176
KAJ8025670	XP_030841379
KAJ8023174	XP_003723464
KAJ8023046	XP_030828919
KAJ8023078	XP_003729862
KAJ8023142	XP_030840998
KAJ8025027	XP_030846597
KAJ8025091	XP_030836248
KAJ8025315	XP_030845874
KAJ8025379	XP_792269
KAJ8025411	XP_030841278
KAJ8025475	XP_791794
KAJ8025507	XP_030841343
KAJ8025539	XP_030842329
KAJ8025667	XP_003728567
KAJ8025731	XP_796960
KAJ8025891	XP_030841588
KAJ8025955	XP_030842060
KAJ8026115	XP_011673986
KAJ8026147	XP_003726280
KAJ8026307	XP_799799
KAJ8026499	XP_030850993
KAJ8026723	XP_030850635
KAJ8026755	XP_030828564
KAJ8026851	XP_030850612
KAJ8026883	XP_030850070
KAJ8026979	XP_030849983
KAJ8027075	XP_030850982
KAJ8027107	XP_030849977
KAJ8027203	XP_030849971
KAJ8027267	XP_030850388
KAJ8027299	XP_030851324
KAJ8027363	XP_011662007
KAJ8027587	XP_030850976
KAJ8027619	XP_798292
KAJ8027715	XP_799086
KAJ8027875	XP_030836924
KAJ8027907	XP_798718
KAJ8028099	XP_030836872
KAJ8028195	XP_030836126
KAJ8028259	XP_030837067
KAJ8028387	XP_782723
KAJ8028451	XP_030836702
KAJ8028547	XP_793338
KAJ8028675	XP_791621
KAJ8028707	XP_030836185
KAJ8028803	XP_030836331
KAJ8028835	XP_030836547
KAJ8028995	XP_030832244
KAJ8029123	XP_011677450
KAJ8029219	XP_030832185
KAJ8029347	XP_030832764
KAJ8029539	XP_030833026
KAJ8029571	XP_011678068
KAJ8029667	XP_030832323
KAJ8029763	XP_030832630
KAJ8029795	XP_030850879
KAJ8029955	XP_030833114
KAJ8029987	XP_030832691
KAJ8030019	XP_782411
KAJ8030083	XP_030832423
KAJ8030307	XP_003729219
KAJ8030371	XP_003729153
KAJ8030435	XP_030837472
KAJ8030563	XP_030837863
KAJ8030595	XP_030837715
KAJ8030851	XP_787534
KAJ8030883	XP_003727728
KAJ8031203	XP_030837606
KAJ8031235	XP_030838258
KAJ8031299	XP_030838171
KAJ8031395	XP_030844435
KAJ8031427	XP_030839658
KAJ8031651	XP_030842691
KAJ8032483	XP_030844506
KAJ8032515	XP_030843908
KAJ8032803	XP_030838661
KAJ8032867	XP_030838683
KAJ8032963	XP_030839047
KAJ8033059	NP_001135850
KAJ8033187	XP_030839058
KAJ8033347	XP_030839263
KAJ8033635	XP_801811
KAJ8033699	XP_030839311
KAJ8034467	XP_796079
KAJ8035331	XP_030828338
KAJ8035427	XP_030834012
KAJ8035523	XP_030827824
KAJ8035587	XP_003726650
KAJ8035651	XP_030829042
KAJ8035715	XP_784962
KAJ8035811	XP_011665939
KAJ8035939	XP_030855943
KAJ8036131	XP_030828104
KAJ8036291	XP_030828163
KAJ8036387	XP_030828514
KAJ8036451	XP_011681720
KAJ8036547	XP_030856252
KAJ8036899	XP_011664027
KAJ8036931	XP_011681795
KAJ8037059	XP_030838408
KAJ8037155	XP_003729077
KAJ8037251	XP_783800
KAJ8037315	XP_788380
KAJ8037347	XP_030840291
KAJ8037411	XP_011661838
KAJ8037507	XP_030841632
KAJ8037603	XP_030840659
KAJ8037699	XP_786592
KAJ8037731	XP_030853992
KAJ8037763	XP_780644
KAJ8037795	XP_783738
KAJ8037955	XP_030855728
KAJ8038051	XP_030839960
KAJ8038179	XP_030839813
KAJ8038211	XP_030853456
KAJ8038275	XP_003729096
KAJ8038691	XP_030832009
KAJ8038819	XP_030853581
KAJ8038851	XP_030853476
KAJ8038947	XP_030853763
KAJ8038979	XP_030853603
KAJ8039107	XP_030853988
KAJ8039171	XP_030853611
KAJ8039203	NP_999740
KAJ8039267	XP_030853622
KAJ8039299	XP_030852991
KAJ8039363	XP_011679732
KAJ8039523	XP_787382
KAJ8039587	XP_003728979
KAJ8039715	XP_011664262
KAJ8039811	XP_030832137
KAJ8039875	XP_792678
KAJ8039939	XP_786841
KAJ8040131	XP_030851862
KAJ8040163	XP_030844314
KAJ8040387	XP_030852202
KAJ8040451	XP_030851479
KAJ8040483	NP_001229606
KAJ8040515	XP_792094
KAJ8040579	XP_030852811
KAJ8040611	XP_011675286
KAJ8040739	XP_030844545
KAJ8040803	XP_003723398
KAJ8040931	XP_030852148
KAJ8041219	XP_011675321
KAJ8041283	XP_011672945
KAJ8041347	XP_030832002
KAJ8041379	XP_030831106
KAJ8041475	XP_030831367
KAJ8041539	XP_030831452
KAJ8041667	XP_030831453
KAJ8041859	XP_030830945
KAJ8041923	XP_030831376
KAJ8041955	XP_030832172
KAJ8041987	XP_011670799
KAJ8042179	XP_795739
KAJ8042307	XP_001199374
KAJ8042339	XP_789127
KAJ8042371	XP_785113
KAJ8042403	XP_030831119
KAJ8042435	XP_788872
KAJ8042627	XP_030847337
KAJ8042691	XP_784071
KAJ8042819	XP_789301
KAJ8042851	XP_001192066
KAJ8043075	XP_011676911
KAJ8043139	XP_030847644
KAJ8043683	XP_030847825
KAJ8043715	XP_030847684
KAJ8043811	XP_030847370
KAJ8043875	XP_030847397
KAJ8043907	XP_781676
KAJ8044227	XP_030848180
KAJ8044323	XP_011661929
KAJ8044355	XP_781855
KAJ8044419	XP_030854958
KAJ8044515	XP_030855478
KAJ8044707	XP_030855703
KAJ8044803	XP_030854870
KAJ8044835	XP_030854490
KAJ8044867	XP_030846053
KAJ8044899	XP_011673698
KAJ8044995	XP_011669689
KAJ8045027	XP_030855284
KAJ8045091	XP_786744
KAJ8045187	XP_787135
KAJ8045411	XP_001197540
KAJ8045507	XP_786047
KAJ8045571	XP_011675934
KAJ8045603	XP_030855418
KAJ8045635	XP_030855487
KAJ8045763	XP_011682758
KAJ8045795	XP_030834561
KAJ8045859	XP_030847939
KAJ8045923	XP_030854318
KAJ8046019	XP_030855445
KAJ8046211	XP_030842899
KAJ8046371	XP_030841274
KAJ8046595	XP_030827903
KAJ8046691	XP_030833340
KAJ8046755	XP_030829145
KAJ8046819	XP_030838320
KAJ8046883	XP_030855743
KAJ8046947	XP_030853387
KAJ8047107	XP_030828322
KAJ8047139	XP_030827797
KAJ8047555	XP_782949
KAJ8047587	XP_785245
KAJ8047619	XP_001178630
KAJ8047651	XP_030828737
KAJ8047747	XP_030828759
KAJ8047779	XP_795276
KAJ8047907	XP_011676577
KAJ8048003	XP_030848843
KAJ8048067	XP_030837118
KAJ8048899	XP_030848751
KAJ8049315	XP_011679572
KAJ8049699	XP_030850842
KAJ8050051	XP_030854103
KAJ8050307	XP_030849287
KAJ8050979	XP_782126
KAJ8051075	XP_030854295
KAJ8017508	XP_030829030
KAJ8018660	XP_030839930
KAJ8019204	XP_030851425
KAJ8019492	XP_030850536
KAJ8019524	XP_030830585
KAJ8019588	XP_030850846
KAJ8019684	XP_030830408
KAJ8019812	XP_011664967
KAJ8019972	XP_011664248
KAJ8020068	XP_011680540
KAJ8020260	XP_030830267
KAJ8020612	XP_030855335
KAJ8020836	XP_011673516
KAJ8020932	XP_030830224
KAJ8021220	XP_030842623
KAJ8021348	XP_003729188
KAJ8021508	XP_003724671
KAJ8021540	XP_030840743
KAJ8021572	XP_003724072
KAJ8021636	XP_030851216
KAJ8021700	XP_030842478
KAJ8021860	XP_011663376
KAJ8022052	XP_794347
KAJ8022148	XP_030842797
KAJ8022276	XP_030835020
KAJ8022372	XP_003728603
KAJ8022404	NP_001292601
KAJ8022436	XP_030835141
KAJ8022532	XP_030835514
KAJ8022756	XP_011674674
KAJ8022820	XP_785201
KAJ8022916	XP_030835707
KAJ8022948	XP_780423
KAJ8023076	XP_003729861
KAJ8023140	XP_030835585
KAJ8023588	XP_003725854
KAJ8023716	XP_030845123
KAJ8023844	XP_030845533
KAJ8024100	XP_011675936
KAJ8024164	XP_011677703
KAJ8024196	XP_030845567
KAJ8024260	XP_003727360
KAJ8024420	XP_030830270
KAJ8024452	XP_030845963
KAJ8024484	XP_030855809
KAJ8024516	XP_030846620
KAJ8024580	XP_030846779
KAJ8024644	XP_030846586
KAJ8024740	XP_030846333
KAJ8024932	XP_030846376
KAJ8024964	XP_030830295
KAJ8025156	XP_030846400
KAJ8025412	XP_030841276
KAJ8025476	XP_030837815
KAJ8025508	XP_030841167
KAJ8025540	XP_003725177
KAJ8025572	XP_030841744
KAJ8025700	XP_030841661
KAJ8025732	XP_782231
KAJ8025860	XP_030834518
KAJ8025924	XP_011671658
KAJ8025956	XP_011678937
KAJ8025988	XP_030842146
KAJ8026084	XP_030841244
KAJ8026116	XP_030841254
KAJ8026212	XP_786430
KAJ8026244	XP_030841518
KAJ8026372	XP_003726892
KAJ8026500	XP_030848373
KAJ8026660	XP_011667355
KAJ8026820	XP_001200261
KAJ8026980	XP_030850761
KAJ8027076	XP_030850858
KAJ8027204	XP_011680409
KAJ8027268	XP_030850375
KAJ8027332	XP_003728079
KAJ8027364	XP_030851032
KAJ8027492	XP_011666232
KAJ8027588	XP_001175481
KAJ8027620	XP_785533
KAJ8027716	XP_030846616
KAJ8027748	XP_030836474
KAJ8027908	XP_030836095
KAJ8028036	XP_030836272
KAJ8028068	XP_030836505
KAJ8028100	XP_030836245
KAJ8028164	XP_030836065
KAJ8028196	XP_030836128
KAJ8028228	XP_030836615
KAJ8028260	XP_030837073
KAJ8028452	XP_001177227
KAJ8028548	XP_030828828
KAJ8028612	XP_030836238
KAJ8028708	XP_030836184
KAJ8028836	XP_003729310
KAJ8028868	XP_030833042
KAJ8028900	XP_030833303
KAJ8028932	XP_011679974
KAJ8028996	XP_782891
KAJ8029060	XP_784385
KAJ8029156	XP_030846181
KAJ8029188	XP_792268
KAJ8029252	XP_779900
KAJ8029284	XP_030832774
KAJ8029412	XP_030832447
KAJ8029476	XP_030832147
KAJ8029508	XP_030833079
KAJ8029540	XP_783857
KAJ8029668	XP_030832739
KAJ8029956	XP_003727655
KAJ8029988	XP_030832436
KAJ8030500	XP_030837456
KAJ8030980	XP_003730096
KAJ8031044	XP_030837392
KAJ8031076	XP_030837642
KAJ8031204	XP_030837622
KAJ8031460	XP_030843696
KAJ8031556	XP_011684052
KAJ8031684	XP_030831140
KAJ8031748	XP_030849380
KAJ8031876	XP_030853708
KAJ8031972	XP_030844430
KAJ8032452	XP_030844531
KAJ8032484	XP_030843692
KAJ8032516	XP_030843614
KAJ8032548	XP_030843852
KAJ8032868	XP_030838694
KAJ8033092	XP_030838784
KAJ8033188	XP_030839057
KAJ8033220	XP_030838941
KAJ8033316	XP_030846562
KAJ8033348	XP_030838543
KAJ8033668	XP_011666756
KAJ8033700	XP_030839194
KAJ8033732	XP_798084
KAJ8033924	XP_780354
KAJ8034276	XP_030839545
KAJ8034788	XP_030834756
KAJ8034852	XP_030850426
KAJ8034916	XP_011660703
KAJ8035012	XP_030834372
KAJ8035268	XP_030833959
KAJ8035364	XP_030833572
KAJ8035428	XP_030834011
KAJ8035524	NP_999655
KAJ8035588	XP_011678832
KAJ8035652	XP_784522
KAJ8035940	XP_030828017
KAJ8036036	XP_786889
KAJ8036100	XP_030828817
KAJ8036132	XP_784350
KAJ8036324	XP_030856182
KAJ8036356	XP_011673617
KAJ8036388	XP_030856071
KAJ8036452	XP_030829081
KAJ8036516	XP_790983
KAJ8036548	XP_011665935
KAJ8036580	XP_030839103
KAJ8036612	XP_030856290
KAJ8036676	XP_030828568
KAJ8036708	XP_780873
KAJ8036772	XP_030840172
KAJ8036836	XP_030855545
KAJ8036932	XP_030840741
KAJ8036964	XP_030847257
KAJ8037156	XP_030839847
KAJ8037284	XP_030840323
KAJ8037412	XP_030855493
KAJ8037508	XP_784294
KAJ8037540	XP_030840153
KAJ8037572	XP_030840707
KAJ8037604	XP_030840401
KAJ8037700	XP_030834899
KAJ8037764	XP_030839910
KAJ8037828	XP_030840198
KAJ8037860	XP_030847425
KAJ8038628	XP_011666978
KAJ8038852	XP_030853441
KAJ8038884	XP_030853563
KAJ8038980	XP_030853727
KAJ8039012	XP_030847407
KAJ8039044	XP_030836471
KAJ8039236	XP_030853087
KAJ8039300	XP_030853503
KAJ8039396	XP_001182643
KAJ8039780	XP_791549
KAJ8039812	XP_030832136
KAJ8040100	XP_795269
KAJ8040324	XP_030852605
KAJ8040388	XP_791390
KAJ8040420	XP_030833013
KAJ8040516	XP_794663
KAJ8040580	XP_030852652
KAJ8040612	XP_003726016
KAJ8040708	XP_798099
KAJ8040772	XP_030851709
KAJ8040932	XP_784178
KAJ8041060	XP_781997
KAJ8041188	XP_030831822
KAJ8041220	XP_030831167
KAJ8041284	XP_780323
KAJ8041380	XP_001177224
KAJ8041476	XP_030831192
KAJ8041508	XP_011681273
KAJ8041540	XP_794239
KAJ8041668	XP_030831788
KAJ8041796	XP_003723566
KAJ8041860	XP_001179750
KAJ8041956	XP_030831816
KAJ8041988	XP_799118
KAJ8042148	XP_030831321
KAJ8042276	XP_011667242
KAJ8042404	XP_030830968
KAJ8042436	XP_789998
KAJ8042628	XP_030848335
KAJ8042692	XP_030847256
KAJ8042916	XP_030847091
KAJ8042948	XP_798034
KAJ8042980	XP_030843218
KAJ8043076	XP_030848173
KAJ8043140	XP_030847643
KAJ8043396	XP_030827991
KAJ8043524	XP_030847988
KAJ8043716	XP_011678609
KAJ8043908	XP_030848038
KAJ8043940	XP_030847505
KAJ8044068	XP_030847367
KAJ8044100	XP_030847470
KAJ8044132	XP_003726494
KAJ8044164	XP_011679349
KAJ8044196	XP_030848083
KAJ8044228	XP_030848185
KAJ8044260	XP_030844012
KAJ8044324	XP_783149
KAJ8044420	XP_030841884
KAJ8044452	XP_030854652
KAJ8044516	XP_030854231
KAJ8044708	XP_030854719
KAJ8044740	XP_030854789
KAJ8044836	XP_001199912
KAJ8044868	XP_030854281
KAJ8044996	XP_011681044
KAJ8045028	NP_999829
KAJ8045124	XP_030852867
KAJ8045156	XP_030855030
KAJ8045316	XP_011669999
KAJ8045348	XP_030843814
KAJ8045380	XP_003728818
KAJ8045572	XP_787214
KAJ8045604	XP_030854679
KAJ8045636	XP_030855483
KAJ8045668	XP_030854603
KAJ8045764	XP_011671251
KAJ8045828	XP_030855397
KAJ8045860	XP_030854916
KAJ8045892	XP_030854935
KAJ8045924	XP_780230
KAJ8045956	XP_030854500
KAJ8045988	XP_011672005
KAJ8046020	XP_030855460
KAJ8046052	XP_030855242
KAJ8046212	XP_001191000
KAJ8046500	XP_030856363
KAJ8046724	XP_030828065
KAJ8046884	XP_030842377
KAJ8046916	XP_030828385
KAJ8047044	XP_779911
KAJ8047076	XP_003730514
KAJ8047140	XP_003730087
KAJ8047268	XP_003727645
KAJ8047300	XP_030856174
KAJ8047396	XP_030855749
KAJ8047780	XP_030827892
KAJ8047812	XP_030837486
KAJ8047908	XP_785178
