HOLleu_40989	MGLB19768
HOLleu_34192	MGLB04365
HOLleu_31334	MGLB01596
HOLleu_31516	MGLB06182
HOLleu_31560	MGLB14700
HOLleu_31639	MGLB10696
HOLleu_31680	MGLB01662
HOLleu_31803	MGLB02026
HOLleu_31842	MGLB02410
HOLleu_32109	MGLB03203
HOLleu_32152	MGLB02454
HOLleu_32277	MGLB01690
HOLleu_32319	MGLB08251
HOLleu_32488	MGLB02452
HOLleu_32570	MGLB09270
HOLleu_32606	MGLB02388
HOLleu_32767	MGLB01918
HOLleu_32816	MGLB18463
HOLleu_29828	MGLB02664
HOLleu_29867	MGLB02587
HOLleu_29950	MGLB02627
HOLleu_30077	MGLB02507
HOLleu_30322	MGLB03075
HOLleu_30408	MGLB03228
HOLleu_30447	MGLB03148
HOLleu_30486	MGLB03180
HOLleu_30679	MGLB02896
HOLleu_30772	MGLB03376
HOLleu_30815	MGLB02750
HOLleu_31143	MGLB02504
HOLleu_31187	MGLB12755
HOLleu_28113	MGLB06063
HOLleu_28310	MGLB06382
HOLleu_28449	MGLB06764
HOLleu_28560	MGLB06508
HOLleu_28596	MGLB06374
HOLleu_28638	MGLB06176
HOLleu_28792	MGLB06525
HOLleu_28874	MGLB01999
HOLleu_28917	MGLB06068
HOLleu_28958	MGLB06334
HOLleu_29115	MGLB06719
HOLleu_29237	MGLB06667
HOLleu_29284	MGLB02894
HOLleu_29370	MGLB06813
HOLleu_29585	MGLB06439
HOLleu_29660	MGLB06076
HOLleu_26866	MGLB14734
HOLleu_27016	MGLB14887
HOLleu_27052	MGLB13294
HOLleu_27169	MGLB14489
HOLleu_27208	MGLB14609
HOLleu_27856	MGLB15105
HOLleu_27899	MGLB14874
HOLleu_27983	MGLB14465
HOLleu_24784	MGLB05731
HOLleu_24908	MGLB05403
HOLleu_25221	MGLB05233
HOLleu_25352	MGLB05682
HOLleu_25935	MGLB05650
HOLleu_25979	MGLB05681
HOLleu_26062	MGLB05614
HOLleu_26177	MGLB05671
HOLleu_22896	MGLB09468
HOLleu_23341	MGLB09596
HOLleu_23555	MGLB09871
HOLleu_23944	MGLB09823
HOLleu_24115	MGLB10016
HOLleu_24227	MGLB05387
HOLleu_21272	MGLB15613
HOLleu_21318	MGLB03717
HOLleu_21636	MGLB17631
HOLleu_21860	MGLB03865
HOLleu_21941	MGLB03623
HOLleu_22124	MGLB03740
HOLleu_22516	MGLB03851
HOLleu_22562	MGLB03665
HOLleu_19268	MGLB11531
HOLleu_19313	MGLB12163
HOLleu_19391	MGLB12189
HOLleu_19475	MGLB11808
HOLleu_19517	MGLB01244
HOLleu_19595	MGLB11146
HOLleu_19641	MGLB11242
HOLleu_19854	MGLB11352
HOLleu_19967	MGLB11656
HOLleu_20011	MGLB12113
HOLleu_20049	MGLB11609
HOLleu_20140	MGLB11871
HOLleu_20220	MGLB11569
HOLleu_20514	MGLB11470
HOLleu_20555	MGLB12401
HOLleu_20799	MGLB11495
HOLleu_17557	MGLB00651
HOLleu_17642	MGLB00924
HOLleu_17693	MGLB00588
HOLleu_17783	MGLB00673
HOLleu_18022	MGLB00616
HOLleu_18143	MGLB00993
HOLleu_18181	MGLB01085
HOLleu_18218	MGLB00713
HOLleu_18297	MGLB00458
HOLleu_18335	MGLB00997
HOLleu_18415	MGLB00502
HOLleu_18548	MGLB00797
HOLleu_18657	MGLB00738
HOLleu_18699	MGLB00278
HOLleu_18784	MGLB00999
HOLleu_19058	MGLB00392
HOLleu_15558	MGLB13640
HOLleu_15608	MGLB02379
HOLleu_15822	MGLB13778
HOLleu_15940	MGLB13267
HOLleu_16267	MGLB13670
HOLleu_16314	MGLB13052
HOLleu_16354	MGLB13153
HOLleu_16438	MGLB13265
HOLleu_16474	MGLB10836
HOLleu_16552	MGLB13453
HOLleu_16674	MGLB13766
HOLleu_16724	MGLB13061
HOLleu_16803	MGLB03444
HOLleu_16843	MGLB13416
HOLleu_16967	MGLB13798
HOLleu_02282	MGLB04807
HOLleu_02662	MGLB14069
HOLleu_21916	MGLB03499
HOLleu_23834	MGLB10089
HOLleu_23918	MGLB09963
HOLleu_38761	MGLB18154
HOLleu_38834	MGLB18697
HOLleu_38874	MGLB18557
HOLleu_40227	MGLB16270
HOLleu_40265	MGLB19253
HOLleu_40309	MGLB19119
HOLleu_39225	MGLB18707
HOLleu_39350	MGLB18610
HOLleu_37125	MGLB10816
HOLleu_37210	MGLB10762
HOLleu_37292	MGLB10587
HOLleu_37413	MGLB10877
HOLleu_37459	MGLB10436
HOLleu_37550	MGLB10572
HOLleu_37586	MGLB10297
HOLleu_00112	MGLB13974
HOLleu_00152	MGLB14095
HOLleu_01405	MGLB14217
HOLleu_02015	MGLB14015
HOLleu_02242	MGLB14282
HOLleu_06273	MGLB12117
HOLleu_06588	MGLB16650
HOLleu_06915	MGLB12709
HOLleu_06054	MGLB12062
HOLleu_05457	MGLB11858
HOLleu_05499	MGLB12240
HOLleu_05622	MGLB11523
HOLleu_05187	MGLB12033
HOLleu_05228	MGLB17383
HOLleu_05329	MGLB11532
HOLleu_09217	MGLB16534
HOLleu_04823	MGLB12276
HOLleu_04860	MGLB12153
HOLleu_18230	MGLB00433
HOLleu_18387	MGLB00998
HOLleu_18429	MGLB12795
HOLleu_18520	MGLB00251
HOLleu_17796	MGLB00670
HOLleu_17836	MGLB00934
HOLleu_17875	MGLB01205
HOLleu_18075	MGLB01114
HOLleu_18118	MGLB01148
HOLleu_31195	MGLB03207
HOLleu_28121	MGLB06209
HOLleu_28160	MGLB05862
HOLleu_28277	MGLB00008
HOLleu_28322	MGLB06361
HOLleu_28417	MGLB05911
HOLleu_28456	MGLB06417
HOLleu_31889	MGLB02208
HOLleu_32161	MGLB02375
HOLleu_34084	MGLB04067
HOLleu_34122	MGLB04499
HOLleu_31257	MGLB01760
HOLleu_34087	MGLB04787
HOLleu_34168	MGLB04168
HOLleu_31219	MGLB02296
HOLleu_31302	MGLB19307
HOLleu_31571	MGLB01703
HOLleu_31610	MGLB02495
HOLleu_31652	MGLB01797
HOLleu_31810	MGLB06936
HOLleu_32033	MGLB19004
HOLleu_32165	MGLB01518
HOLleu_32380	MGLB02216
HOLleu_32418	MGLB02186
HOLleu_32537	MGLB02076
HOLleu_32619	MGLB02478
HOLleu_32699	MGLB01695
HOLleu_32736	MGLB02162
HOLleu_29716	MGLB17814
HOLleu_29803	MGLB02997
HOLleu_29840	MGLB02683
HOLleu_30171	MGLB02700
HOLleu_30209	MGLB03363
HOLleu_30338	MGLB02855
HOLleu_30375	MGLB03308
HOLleu_30420	MGLB02991
HOLleu_30500	MGLB03348
HOLleu_30693	MGLB02737
HOLleu_30831	MGLB10028
HOLleu_30874	MGLB03325
HOLleu_30916	MGLB02570
HOLleu_30950	MGLB02680
HOLleu_30993	MGLB09106
HOLleu_31032	MGLB02657
HOLleu_31161	MGLB03199
HOLleu_28124	MGLB06678
HOLleu_28201	MGLB05913
HOLleu_28242	MGLB06104
HOLleu_28281	MGLB06681
HOLleu_28422	MGLB00943
HOLleu_28459	MGLB06784
HOLleu_28613	MGLB06485
HOLleu_28887	MGLB06301
HOLleu_28973	MGLB06343
HOLleu_29212	MGLB06651
HOLleu_29249	MGLB06646
HOLleu_29293	MGLB06407
HOLleu_29596	MGLB06346
HOLleu_29635	MGLB06140
HOLleu_26614	MGLB14640
HOLleu_26877	MGLB00102
HOLleu_27104	MGLB13852
HOLleu_27183	MGLB14492
HOLleu_41083	MGLB19963
HOLleu_41246	MGLB19572
HOLleu_41285	MGLB05599
HOLleu_41331	MGLB19966
HOLleu_41522	MGLB19184
HOLleu_41569	MGLB18931
HOLleu_41656	MGLB19785
HOLleu_41880	MGLB19085
HOLleu_42015	MGLB19405
HOLleu_04607	MGLB14213
HOLleu_23572	MGLB05291
HOLleu_22871	MGLB09920
HOLleu_22955	MGLB09663
HOLleu_23000	MGLB09926
HOLleu_29300	MGLB06226
HOLleu_29383	MGLB06577
HOLleu_29516	MGLB06808
HOLleu_29562	MGLB06323
HOLleu_26378	MGLB12203
HOLleu_26488	MGLB14605
HOLleu_26617	MGLB14643
HOLleu_26651	MGLB14589
HOLleu_26956	MGLB14904
HOLleu_27068	MGLB14515
HOLleu_27187	MGLB14530
HOLleu_27223	MGLB12080
HOLleu_27269	MGLB14685
HOLleu_27317	MGLB14574
HOLleu_27362	MGLB14660
HOLleu_27401	MGLB08919
HOLleu_27571	MGLB08267
HOLleu_27615	MGLB14483
HOLleu_27740	MGLB09340
HOLleu_27791	MGLB08023
HOLleu_27873	MGLB15102
HOLleu_45119	MGLB07875
HOLleu_01289	MGLB11834
HOLleu_01380	MGLB14386
HOLleu_06165	MGLB12612
HOLleu_06327	MGLB11805
HOLleu_06480	MGLB04540
HOLleu_04912	MGLB12258
HOLleu_04959	MGLB19264
HOLleu_32844	MGLB02425
HOLleu_29821	MGLB03274
HOLleu_29858	MGLB03231
HOLleu_30029	MGLB02520
HOLleu_40477	MGLB19259
HOLleu_40688	MGLB19492
HOLleu_40808	MGLB19283
HOLleu_40932	MGLB19889
HOLleu_40969	MGLB19333
HOLleu_38465	MGLB16602
HOLleu_41183	MGLB19629
HOLleu_41301	MGLB16396
HOLleu_41347	MGLB05186
HOLleu_41392	MGLB20041
HOLleu_41438	MGLB19628
HOLleu_17143	MGLB13709
HOLleu_17270	MGLB13285
HOLleu_13669	MGLB05070
HOLleu_13807	MGLB20322
HOLleu_14015	MGLB20985
HOLleu_14340	MGLB20859
HOLleu_14457	MGLB20555
HOLleu_14581	MGLB20268
HOLleu_14659	MGLB20455
HOLleu_14790	MGLB20688
HOLleu_14905	MGLB20509
HOLleu_14950	MGLB20172
HOLleu_15125	MGLB20606
HOLleu_15166	MGLB20582
HOLleu_15203	MGLB20799
HOLleu_15247	MGLB20965
HOLleu_11760	MGLB08996
HOLleu_11892	MGLB08476
HOLleu_12141	MGLB08848
HOLleu_12179	MGLB09207
HOLleu_12298	MGLB08610
HOLleu_12386	MGLB09246
HOLleu_12506	MGLB08478
HOLleu_12552	MGLB08535
HOLleu_12588	MGLB08787
HOLleu_12629	MGLB08538
HOLleu_12701	MGLB02630
HOLleu_12741	MGLB08961
HOLleu_12780	MGLB09362
HOLleu_12816	MGLB04535
HOLleu_12899	MGLB09176
HOLleu_12938	MGLB08518
HOLleu_13103	MGLB09195
HOLleu_13291	MGLB08431
HOLleu_43238	MGLB20087
HOLleu_42809	MGLB00866
HOLleu_41021	MGLB19336
HOLleu_41074	MGLB19001
HOLleu_06231	MGLB12179
HOLleu_06269	MGLB11227
HOLleu_06458	MGLB12469
HOLleu_06548	MGLB11935
HOLleu_06700	MGLB11958
HOLleu_06821	MGLB10187
HOLleu_06866	MGLB12280
HOLleu_06912	MGLB11468
HOLleu_06953	MGLB11180
HOLleu_06996	MGLB11104
HOLleu_02605	MGLB14178
HOLleu_02697	MGLB14073
HOLleu_44759	MGLB16100
HOLleu_44476	MGLB12940
HOLleu_43583	MGLB08337
HOLleu_43078	MGLB11549
HOLleu_42657	MGLB03990
HOLleu_42575	MGLB11884
HOLleu_41318	MGLB19201
HOLleu_41362	MGLB19993
HOLleu_41552	MGLB17522
HOLleu_41607	MGLB19301
HOLleu_41690	MGLB10993
HOLleu_41869	MGLB19553
HOLleu_41910	MGLB19856
HOLleu_41949	MGLB19821
HOLleu_39678	MGLB18974
HOLleu_39760	MGLB19827
HOLleu_39808	MGLB19067
HOLleu_39889	MGLB19125
HOLleu_40042	MGLB19992
HOLleu_40084	MGLB19016
HOLleu_40164	MGLB08912
HOLleu_40327	MGLB19231
HOLleu_30162	MGLB16876
HOLleu_30203	MGLB03265
HOLleu_30332	MGLB02612
HOLleu_30366	MGLB02799
HOLleu_30412	MGLB14779
HOLleu_30451	MGLB02706
HOLleu_18425	MGLB00357
HOLleu_18465	MGLB00314
HOLleu_09617	MGLB07442
HOLleu_09653	MGLB07782
HOLleu_12871	MGLB08557
HOLleu_12912	MGLB08447
HOLleu_12992	MGLB08349
HOLleu_13145	MGLB09126
HOLleu_02484	MGLB14067
HOLleu_01460	MGLB18123
HOLleu_34401	MGLB15425
HOLleu_34600	MGLB15748
HOLleu_34737	MGLB15347
HOLleu_34858	MGLB15745
HOLleu_34901	MGLB20497
HOLleu_35116	MGLB15503
HOLleu_35200	MGLB15875
HOLleu_35490	MGLB15774
HOLleu_32920	MGLB04750
HOLleu_32958	MGLB04165
HOLleu_33085	MGLB04407
HOLleu_33126	MGLB04669
HOLleu_33164	MGLB04844
HOLleu_33247	MGLB11079
HOLleu_33288	MGLB04961
HOLleu_33366	MGLB04519
HOLleu_33589	MGLB04933
HOLleu_33667	MGLB04493
HOLleu_33862	MGLB04578
HOLleu_33906	MGLB04100
HOLleu_34113	MGLB04703
HOLleu_31336	MGLB01801
HOLleu_31640	MGLB01512
HOLleu_31682	MGLB01578
HOLleu_31804	MGLB02085
HOLleu_31843	MGLB01983
HOLleu_31975	MGLB01814
HOLleu_32110	MGLB01806
HOLleu_32153	MGLB02261
HOLleu_32278	MGLB01775
HOLleu_32367	MGLB01755
HOLleu_32408	MGLB02046
HOLleu_32489	MGLB02406
HOLleu_32768	MGLB01502
HOLleu_32817	MGLB18344
HOLleu_29747	MGLB03246
HOLleu_29951	MGLB02705
HOLleu_29997	MGLB03056
HOLleu_30159	MGLB02625
HOLleu_30237	MGLB02886
HOLleu_30363	MGLB02828
HOLleu_30448	MGLB03374
HOLleu_30604	MGLB03373
HOLleu_30816	MGLB02920
HOLleu_30941	MGLB02861
HOLleu_30982	MGLB02725
HOLleu_31020	MGLB03028
HOLleu_31144	MGLB03277
HOLleu_28153	MGLB05948
HOLleu_28270	MGLB06137
HOLleu_28450	MGLB06436
HOLleu_28561	MGLB06214
HOLleu_28719	MGLB06071
HOLleu_28793	MGLB06739
HOLleu_29002	MGLB06725
HOLleu_29118	MGLB06557
HOLleu_29239	MGLB06234
HOLleu_29285	MGLB01737
HOLleu_29495	MGLB06402
HOLleu_29545	MGLB06271
HOLleu_29586	MGLB06766
HOLleu_29661	MGLB06259
HOLleu_26680	MGLB18643
HOLleu_26867	MGLB14630
HOLleu_27017	MGLB14951
HOLleu_27053	MGLB14847
HOLleu_27388	MGLB14967
HOLleu_27424	MGLB14862
HOLleu_27639	MGLB14543
HOLleu_27857	MGLB14824
HOLleu_27984	MGLB15076
HOLleu_24571	MGLB08133
HOLleu_24613	MGLB18854
HOLleu_25222	MGLB10951
HOLleu_26021	MGLB05550
HOLleu_26063	MGLB05541
HOLleu_22859	MGLB09767
HOLleu_22937	MGLB09699
HOLleu_23062	MGLB09607
HOLleu_23189	MGLB09516
HOLleu_23344	MGLB09475
HOLleu_23556	MGLB09483
HOLleu_23945	MGLB09738
HOLleu_24029	MGLB10092
HOLleu_21319	MGLB03976
HOLleu_22433	MGLB10970
HOLleu_22517	MGLB17410
HOLleu_22652	MGLB03599
HOLleu_19234	MGLB12638
HOLleu_19314	MGLB11952
HOLleu_19392	MGLB11279
HOLleu_19476	MGLB11854
HOLleu_19556	MGLB04692
HOLleu_19770	MGLB11172
HOLleu_20012	MGLB11575
HOLleu_20050	MGLB11840
HOLleu_20221	MGLB11061
HOLleu_20341	MGLB11869
HOLleu_20429	MGLB11859
HOLleu_20557	MGLB12700
HOLleu_17597	MGLB00468
HOLleu_17785	MGLB00412
HOLleu_17903	MGLB00250
HOLleu_18023	MGLB00837
HOLleu_18105	MGLB15844
HOLleu_18144	MGLB00644
HOLleu_18219	MGLB01155
HOLleu_18336	MGLB04981
HOLleu_18456	MGLB00611
HOLleu_18589	MGLB01107
HOLleu_18622	MGLB13550
HOLleu_18658	MGLB00313
HOLleu_18700	MGLB01039
HOLleu_18907	MGLB03506
HOLleu_19024	MGLB00570
HOLleu_19181	MGLB00482
HOLleu_15559	MGLB13084
HOLleu_15609	MGLB05907
HOLleu_16185	MGLB13429
HOLleu_16357	MGLB13352
HOLleu_16403	MGLB13036
HOLleu_16516	MGLB13704
HOLleu_16553	MGLB13289
HOLleu_16804	MGLB13368
HOLleu_16924	MGLB13058
HOLleu_16968	MGLB13060
HOLleu_17272	MGLB13395
HOLleu_17354	MGLB13471
HOLleu_13927	MGLB06823
HOLleu_14102	MGLB20956
HOLleu_14221	MGLB20531
HOLleu_14341	MGLB20545
HOLleu_14383	MGLB20670
HOLleu_14660	MGLB20695
HOLleu_14745	MGLB20474
HOLleu_14788	MGLB20969
HOLleu_14829	MGLB20585
HOLleu_14906	MGLB21012
HOLleu_14951	MGLB20203
HOLleu_15126	MGLB20850
HOLleu_15205	MGLB16429
HOLleu_15381	MGLB00111
HOLleu_11967	MGLB09206
HOLleu_12059	MGLB09130
HOLleu_12143	MGLB09215
HOLleu_12180	MGLB08846
HOLleu_12301	MGLB08458
HOLleu_12388	MGLB08630
HOLleu_12553	MGLB09315
HOLleu_12781	MGLB08941
HOLleu_12859	MGLB09239
HOLleu_12901	MGLB06605
HOLleu_12940	MGLB08767
HOLleu_13176	MGLB08800
HOLleu_13252	MGLB00103
HOLleu_13329	MGLB08780
HOLleu_13367	MGLB18019
HOLleu_13404	MGLB09201
HOLleu_13451	MGLB09211
HOLleu_13492	MGLB09075
HOLleu_13531	MGLB00063
HOLleu_09427	MGLB07307
HOLleu_09512	MGLB07963
HOLleu_09643	MGLB19697
HOLleu_09678	MGLB07201
HOLleu_09718	MGLB07040
HOLleu_10009	MGLB08099
HOLleu_10102	MGLB07343
HOLleu_10925	MGLB07552
HOLleu_11079	MGLB07173
HOLleu_11173	MGLB07699
HOLleu_11215	MGLB07861
HOLleu_11625	MGLB07099
HOLleu_07048	MGLB16539
HOLleu_07084	MGLB17244
HOLleu_07161	MGLB16692
HOLleu_07285	MGLB17127
HOLleu_07518	MGLB16357
HOLleu_07704	MGLB16138
HOLleu_07743	MGLB18551
HOLleu_07785	MGLB16265
HOLleu_07946	MGLB17194
HOLleu_08022	MGLB16580
HOLleu_08137	MGLB17352
HOLleu_08418	MGLB16162
HOLleu_08528	MGLB16927
HOLleu_08605	MGLB16728
HOLleu_08641	MGLB17284
HOLleu_08680	MGLB16414
HOLleu_08836	MGLB16929
HOLleu_08878	MGLB16467
HOLleu_08961	MGLB16376
HOLleu_09042	MGLB17187
HOLleu_09170	MGLB16919
HOLleu_09214	MGLB16574
HOLleu_04821	MGLB11453
HOLleu_04896	MGLB12705
HOLleu_05021	MGLB11036
HOLleu_05327	MGLB13490
HOLleu_05370	MGLB10467
HOLleu_05455	MGLB11030
HOLleu_05535	MGLB12618
HOLleu_05620	MGLB14940
HOLleu_05713	MGLB12404
HOLleu_05793	MGLB12607
HOLleu_06009	MGLB12636
HOLleu_06052	MGLB11510
HOLleu_06586	MGLB12554
HOLleu_06624	MGLB11610
HOLleu_06701	MGLB12020
HOLleu_06867	MGLB11963
HOLleu_00022	MGLB13587
HOLleu_00148	MGLB14098
HOLleu_00234	MGLB14188
HOLleu_00309	MGLB13272
HOLleu_01403	MGLB14292
HOLleu_01675	MGLB00146
HOLleu_02011	MGLB14023
HOLleu_02553	MGLB13875
HOLleu_03094	MGLB00757
HOLleu_03460	MGLB14181
HOLleu_04378	MGLB14358
HOLleu_04509	MGLB16789
HOLleu_44520	MGLB13570
HOLleu_43236	MGLB00686
HOLleu_42984	MGLB11467
HOLleu_41113	MGLB02428
HOLleu_41155	MGLB19076
HOLleu_41238	MGLB13012
HOLleu_41363	MGLB19911
HOLleu_41553	MGLB19074
HOLleu_41768	MGLB19379
HOLleu_41911	MGLB18968
HOLleu_39810	MGLB17459
HOLleu_39850	MGLB01123
HOLleu_40248	MGLB16759
HOLleu_40534	MGLB19525
HOLleu_40656	MGLB19421
HOLleu_38355	MGLB18514
HOLleu_38517	MGLB18442
HOLleu_38740	MGLB18239
HOLleu_38781	MGLB00612
HOLleu_38817	MGLB18582
HOLleu_38975	MGLB18765
HOLleu_39176	MGLB18672
HOLleu_39431	MGLB18267
HOLleu_39557	MGLB18629
HOLleu_37123	MGLB10406
HOLleu_37251	MGLB10911
HOLleu_37333	MGLB10309
HOLleu_37452	MGLB10206
HOLleu_37743	MGLB10268
HOLleu_37781	MGLB16016
HOLleu_37821	MGLB10385
HOLleu_37947	MGLB10491
HOLleu_37995	MGLB10323
HOLleu_38154	MGLB10679
HOLleu_38238	MGLB10500
HOLleu_36231	MGLB17952
HOLleu_36400	MGLB17833
HOLleu_36730	MGLB17736
HOLleu_36772	MGLB02967
HOLleu_36946	MGLB08603
HOLleu_34365	MGLB15448
HOLleu_34403	MGLB11381
HOLleu_34445	MGLB15952
HOLleu_34601	MGLB15275
HOLleu_34738	MGLB15386
HOLleu_34994	MGLB15308
HOLleu_35030	MGLB15375
HOLleu_35278	MGLB15545
HOLleu_32922	MGLB04755
HOLleu_32959	MGLB04539
HOLleu_33044	MGLB14748
HOLleu_33086	MGLB04936
HOLleu_33127	MGLB04171
HOLleu_33165	MGLB04109
HOLleu_33327	MGLB04786
HOLleu_33367	MGLB04398
HOLleu_33533	MGLB04892
HOLleu_33630	MGLB04738
HOLleu_33668	MGLB04298
HOLleu_33704	MGLB04220
HOLleu_33822	MGLB04180
HOLleu_33863	MGLB04158
HOLleu_34001	MGLB04194
HOLleu_34037	MGLB04489
HOLleu_34194	MGLB20976
HOLleu_31337	MGLB02386
HOLleu_31562	MGLB02129
HOLleu_31601	MGLB02397
HOLleu_31884	MGLB01840
HOLleu_31976	MGLB02243
HOLleu_32111	MGLB01913
HOLleu_32369	MGLB01934
HOLleu_32448	MGLB02116
HOLleu_32490	MGLB02074
HOLleu_32770	MGLB20727
HOLleu_32818	MGLB18275
HOLleu_29700	MGLB12125
HOLleu_29788	MGLB02826
HOLleu_29998	MGLB20107
HOLleu_30238	MGLB02626
HOLleu_30328	MGLB02909
HOLleu_30364	MGLB03335
HOLleu_30410	MGLB03099
HOLleu_30449	MGLB03014
HOLleu_30683	MGLB02854
HOLleu_30817	MGLB11751
HOLleu_30903	MGLB03278
HOLleu_31021	MGLB03157
HOLleu_31189	MGLB03243
HOLleu_28154	MGLB06292
HOLleu_28193	MGLB06662
HOLleu_28271	MGLB06824
HOLleu_28362	MGLB17443
HOLleu_28486	MGLB15142
HOLleu_28524	MGLB06842
HOLleu_28598	MGLB06534
HOLleu_28640	MGLB06455
HOLleu_28794	MGLB06625
HOLleu_28876	MGLB06772
HOLleu_28919	MGLB05993
HOLleu_28960	MGLB06358
HOLleu_29496	MGLB03683
HOLleu_29547	MGLB17444
HOLleu_29662	MGLB06598
HOLleu_26943	MGLB14635
HOLleu_27173	MGLB14617
HOLleu_27553	MGLB14860
HOLleu_27640	MGLB00072
HOLleu_27681	MGLB14831
HOLleu_27858	MGLB15103
HOLleu_24655	MGLB05532
HOLleu_24786	MGLB05515
HOLleu_24950	MGLB08756
HOLleu_25049	MGLB14115
HOLleu_25223	MGLB15806
HOLleu_25356	MGLB20122
HOLleu_25981	MGLB05768
HOLleu_26022	MGLB05318
HOLleu_26067	MGLB05564
HOLleu_26099	MGLB05595
HOLleu_22938	MGLB09913
HOLleu_23226	MGLB09902
HOLleu_23345	MGLB09907
HOLleu_23385	MGLB09824
HOLleu_23512	MGLB14937
HOLleu_23558	MGLB09708
HOLleu_23990	MGLB05043
HOLleu_24031	MGLB09988
HOLleu_24158	MGLB09620
HOLleu_24310	MGLB20192
HOLleu_21776	MGLB03660
HOLleu_21863	MGLB03971
HOLleu_21943	MGLB03544
HOLleu_22086	MGLB03642
HOLleu_22434	MGLB03655
HOLleu_22564	MGLB03988
HOLleu_22653	MGLB03460
HOLleu_19235	MGLB12717
HOLleu_19315	MGLB11635
HOLleu_19393	MGLB12169
HOLleu_19772	MGLB12077
HOLleu_19894	MGLB01242
HOLleu_20013	MGLB11919
HOLleu_20051	MGLB11744
HOLleu_20261	MGLB11137
HOLleu_20307	MGLB12688
HOLleu_20343	MGLB11265
HOLleu_20430	MGLB11998
HOLleu_20517	MGLB11931
HOLleu_20634	MGLB11541
HOLleu_20718	MGLB11424
HOLleu_20762	MGLB11734
HOLleu_17406	MGLB00629
HOLleu_17480	MGLB00917
HOLleu_17598	MGLB00348
HOLleu_17644	MGLB00941
HOLleu_17904	MGLB00442
HOLleu_18220	MGLB01093
HOLleu_18337	MGLB20093
HOLleu_18377	MGLB00864
HOLleu_18417	MGLB00706
HOLleu_18458	MGLB00120
HOLleu_18659	MGLB00734
HOLleu_18746	MGLB00396
HOLleu_18787	MGLB00726
HOLleu_16100	MGLB13063
HOLleu_16405	MGLB13443
HOLleu_16442	MGLB05153
HOLleu_16554	MGLB13660
HOLleu_16594	MGLB07644
HOLleu_16631	MGLB20528
HOLleu_16886	MGLB13021
HOLleu_16969	MGLB00154
HOLleu_17103	MGLB13674
HOLleu_13888	MGLB20188
HOLleu_14299	MGLB20789
HOLleu_14583	MGLB20572
HOLleu_14661	MGLB20354
HOLleu_14702	MGLB05982
HOLleu_14831	MGLB20484
HOLleu_14907	MGLB20201
HOLleu_14952	MGLB10174
HOLleu_15085	MGLB20483
HOLleu_15168	MGLB20559
HOLleu_15383	MGLB00114
HOLleu_15427	MGLB20571
HOLleu_11762	MGLB09011
HOLleu_11930	MGLB08740
HOLleu_11968	MGLB08718
HOLleu_12062	MGLB08769
HOLleu_12181	MGLB08685
HOLleu_12302	MGLB08533
HOLleu_12345	MGLB08911
HOLleu_12390	MGLB08842
HOLleu_12554	MGLB09081
HOLleu_12782	MGLB09110
HOLleu_12902	MGLB09064
HOLleu_12943	MGLB08732
HOLleu_13138	MGLB08612
HOLleu_13177	MGLB09157
HOLleu_13294	MGLB08543
HOLleu_13452	MGLB08386
HOLleu_13494	MGLB08647
HOLleu_09428	MGLB07422
HOLleu_09514	MGLB07540
HOLleu_09843	MGLB07220
HOLleu_10010	MGLB07353
HOLleu_10103	MGLB07111
HOLleu_10457	MGLB07261
HOLleu_10927	MGLB07984
HOLleu_11220	MGLB07775
HOLleu_11264	MGLB07714
HOLleu_11432	MGLB07089
HOLleu_11472	MGLB07320
HOLleu_11548	MGLB07318
HOLleu_11585	MGLB07006
HOLleu_11627	MGLB07734
HOLleu_07049	MGLB16305
HOLleu_07162	MGLB17003
HOLleu_07205	MGLB16411
HOLleu_07286	MGLB16804
HOLleu_07573	MGLB17173
HOLleu_07744	MGLB17504
HOLleu_08062	MGLB13590
HOLleu_08101	MGLB07595
HOLleu_08138	MGLB16725
HOLleu_08304	MGLB16715
HOLleu_08380	MGLB16609
HOLleu_08606	MGLB16858
HOLleu_08642	MGLB16125
HOLleu_08681	MGLB16800
HOLleu_08715	MGLB16315
HOLleu_08837	MGLB17015
HOLleu_08926	MGLB16250
HOLleu_08964	MGLB17147
HOLleu_09004	MGLB16054
HOLleu_09043	MGLB16761
HOLleu_09083	MGLB06563
HOLleu_09128	MGLB16614
HOLleu_09171	MGLB17159
HOLleu_09216	MGLB16209
HOLleu_04822	MGLB12092
HOLleu_04936	MGLB06517
HOLleu_05186	MGLB12323
HOLleu_05496	MGLB12324
HOLleu_05714	MGLB11491
HOLleu_05755	MGLB12437
HOLleu_05842	MGLB09728
HOLleu_05930	MGLB12522
HOLleu_05973	MGLB11681
HOLleu_06234	MGLB11843
HOLleu_06272	MGLB12682
HOLleu_06384	MGLB12511
HOLleu_06662	MGLB12436
HOLleu_06870	MGLB11812
HOLleu_06914	MGLB14786
HOLleu_06955	MGLB20593
HOLleu_00023	MGLB11706
HOLleu_00310	MGLB13405
HOLleu_00732	MGLB18967
HOLleu_01404	MGLB14089
HOLleu_02013	MGLB14209
HOLleu_02660	MGLB14166
HOLleu_03461	MGLB01282
HOLleu_03601	MGLB03235
HOLleu_03814	MGLB14074
HOLleu_04071	MGLB14284
HOLleu_44652	MGLB17585
HOLleu_43526	MGLB07021
HOLleu_43026	MGLB08166
HOLleu_41114	MGLB19117
HOLleu_41239	MGLB20013
