XP_054747949	XP_003726530
XP_054754190	XP_030837102
XP_054754257	XP_030836494
XP_054754330	XP_011669248
XP_054754466	XP_003730171
XP_054754613	XP_030836048
XP_054754690	XP_787422
XP_054754744	XP_030836159
XP_063958383	XP_030855048
XP_063958447	XP_003727434
XP_063958479	XP_030855589
XP_063958671	XP_030854336
XP_063958703	XP_011671250
XP_063958767	XP_030854599
XP_063958927	XP_030855605
XP_063952883	XP_030827947
XP_063952947	XP_011665583
XP_063952979	XP_030838929
XP_063953011	XP_011680172
XP_063953203	XP_030856092
XP_063953331	XP_030827965
XP_063953363	XP_030856415
XP_063953459	XP_030829831
XP_063953555	XP_030829411
XP_063953715	XP_798448
XP_063953747	XP_788345
XP_063953811	XP_030828550
XP_063953907	NP_999752
XP_063953971	XP_030856366
XP_063954003	XP_030829364
XP_063954035	XP_791789
XP_063954227	XP_030850840
XP_063954259	XP_011662336
XP_063954355	XP_030851263
XP_063954483	XP_030850036
XP_063954643	XP_030828761
XP_063955091	XP_030850955
XP_063955123	XP_030836054
XP_063955219	XP_030838496
XP_063955283	XP_788958
XP_063955379	XP_030832304
XP_063955411	XP_030832435
XP_063955475	XP_030832242
XP_063955507	XP_030854871
XP_063955539	XP_011679712
XP_063955571	XP_030836943
XP_063955667	XP_030832925
XP_063955891	XP_030832996
XP_063955923	XP_030832570
XP_063955987	XP_030832747
XP_063956019	XP_030833085
XP_063956115	XP_011670235
XP_063956179	XP_030832172
XP_063956339	XP_030836464
XP_063956371	XP_001176229
XP_063956467	XP_003729761
XP_063956531	XP_030837209
XP_063956595	XP_030830267
XP_063956659	XP_030847354
XP_063956787	XP_030849256
XP_063956883	XP_030849211
XP_063956915	XP_030848713
XP_063957139	XP_030848933
XP_063957171	XP_030848680
XP_063957235	XP_011668590
XP_063957331	XP_030848543
XP_063957491	XP_030855609
XP_063957555	XP_030855530
XP_063957587	XP_030854264
XP_063957683	XP_030830537
XP_063957747	XP_030855339
XP_063957779	XP_030855456
XP_063957875	XP_011664907
XP_063957939	XP_003724010
XP_063958003	XP_787214
XP_063958067	XP_786089
XP_063958099	XP_784605
XP_063958195	XP_003725799
XP_063958227	XP_030855237
XP_063958259	XP_030833385
XP_063958323	XP_030854686
XP_063958387	XP_030830223
XP_063958419	XP_030845649
XP_063958675	XP_799858
XP_063958707	XP_011664861
XP_063958739	XP_011670752
XP_063958771	XP_011682756
XP_063958931	XP_796419
XP_063959027	XP_011674861
XP_063959155	XP_030834828
XP_063959283	XP_800036
XP_063959315	XP_030830747
XP_063959379	XP_030830801
XP_063959411	XP_030844902
XP_063959443	XP_030834093
XP_063959475	XP_030834673
XP_063959635	XP_030833487
XP_063959699	XP_030834032
XP_063959795	XP_030833454
XP_063959827	XP_030834057
XP_063959859	XP_030833703
XP_063959891	XP_788684
XP_063960051	XP_030850412
XP_063960307	XP_030850356
XP_063960563	XP_030845156
XP_063960691	XP_786750
XP_063960787	XP_030845183
XP_063960819	XP_030844708
XP_063960915	XP_030844988
XP_063960947	XP_030830582
XP_063960979	XP_011675073
XP_063961011	XP_030844939
XP_063961203	XP_787021
XP_063961267	XP_796649
XP_063961299	XP_030839821
XP_063961395	XP_784294
XP_063961427	XP_030840529
XP_063961459	XP_030839803
XP_063961491	XP_789891
XP_063961523	XP_030829832
XP_063961587	XP_030855383
XP_063961907	XP_030840157
XP_063961971	XP_003724202
XP_063962227	XP_011677886
XP_063962259	XP_030837972
XP_063962291	XP_003730966
XP_063962355	XP_791594
XP_063962451	XP_030851567
XP_063962483	XP_030851496
XP_063962579	XP_782232
XP_063962611	XP_030852643
XP_063962707	XP_030845634
XP_063962771	XP_030852572
XP_063962835	XP_030852669
XP_063962899	XP_030853311
XP_063962931	XP_030851763
XP_063962963	XP_003727898
XP_063962995	XP_030852787
XP_063963155	XP_030852348
XP_063963187	XP_030852584
XP_063963283	XP_030841283
XP_063963315	XP_030841514
XP_063963411	XP_030842088
XP_063963475	XP_791628
XP_063963571	XP_030830734
XP_063963603	XP_030842215
XP_063963635	XP_030844444
XP_063963795	XP_030848833
XP_063963827	XP_030841559
XP_063963891	XP_789237
XP_063963955	XP_030841833
XP_063963987	XP_030841578
XP_063964019	XP_030841182
XP_063964051	XP_030841693
XP_063964083	XP_780920
XP_063964115	XP_782992
XP_063964211	XP_030846370
XP_063964403	XP_030840991
XP_063964531	XP_030846729
XP_063964563	XP_030830473
XP_063964595	XP_030845945
XP_063964659	XP_030849345
XP_063964723	XP_030845888
XP_063964755	NP_001029122
XP_063964819	XP_030846459
XP_063964851	XP_788985
XP_063964883	XP_030828826
XP_063964915	XP_030846527
XP_063965043	XP_797811
XP_063965075	XP_030845937
XP_063965107	XP_788130
XP_063965139	XP_030834875
XP_063965171	XP_030843199
XP_063965235	XP_030843192
XP_063965267	XP_011683799
XP_063965299	XP_030842486
XP_063965331	XP_030843459
XP_063965395	XP_011662300
XP_063965523	XP_030842431
XP_063965555	XP_030842394
XP_063965619	XP_030842816
XP_063965651	XP_030845002
XP_063965715	XP_011683269
XP_063965779	XP_011662852
XP_063965843	XP_003727927
XP_063965875	XP_030842606
XP_063965971	XP_011676566
XP_063966035	XP_001178487
XP_063966067	XP_030852975
XP_063966099	XP_030853235
XP_063966131	XP_011668857
XP_063966195	XP_030854020
XP_063966291	XP_011661064
XP_063966323	XP_030853292
XP_063966387	XP_787234
XP_063966419	XP_030845044
XP_063966515	XP_030853261
XP_063966579	XP_030853058
XP_063966675	XP_030853037
XP_063966707	XP_030847558
XP_063966803	XP_030853184
XP_063966867	XP_030853591
XP_063966899	XP_030837687
XP_063966931	XP_030838348
XP_063966963	XP_030847585
XP_063967027	XP_030837812
XP_063967059	XP_030837892
XP_063967091	XP_788671
XP_063967123	XP_030838310
XP_063967187	XP_797883
XP_063967283	XP_784444
XP_063967347	XP_030838169
XP_063967443	XP_011665556
XP_063967571	XP_794567
XP_063967603	XP_030837965
XP_063967731	XP_030838024
XP_063967763	XP_030837516
XP_063967827	XP_030838700
XP_063967891	XP_030839039
XP_063967923	XP_030847931
XP_063967955	XP_030838602
XP_063968019	XP_030839008
XP_063968051	XP_030847946
XP_063968115	XP_030847956
XP_063968339	XP_011664299
XP_063968403	XP_030839418
XP_063968499	XP_030829438
XP_063968595	XP_001197257
XP_063968627	XP_030838992
XP_063968659	XP_030838636
XP_063968691	XP_030838656
XP_063968787	XP_030835353
XP_063968819	XP_030834931
XP_063968883	XP_030835561
XP_063968947	XP_030835360
XP_063969043	XP_011674355
XP_063969075	XP_787042
XP_063969203	XP_030835823
XP_063969235	XP_784440
XP_063969267	XP_030834911
XP_063969331	XP_030847159
XP_063969395	XP_030835274
XP_063969459	XP_030835801
XP_063969587	XP_800776
XP_063969619	XP_030835262
XP_063969747	XP_030843945
XP_063969875	XP_784807
XP_063970131	XP_030844156
XP_063970195	XP_783573
XP_063970259	XP_030836628
XP_063970291	XP_030832716
XP_063970323	XP_030836620
XP_063970419	XP_001180614
XP_063970515	XP_003723810
XP_063970611	NP_001139667
XP_063970643	XP_003726504
XP_063970899	XP_030844490
XP_063971091	XP_790182
XP_063971155	XP_030843727
XP_063971315	XP_003726136
XP_063971411	XP_030845416
XP_063971507	XP_030848014
XP_063971539	XP_789966
XP_063971731	XP_030830996
XP_063971763	XP_030831004
XP_063971795	XP_030831142
XP_054748006	XP_030846829
XP_054748116	XP_030831307
XP_054748168	XP_030831728
XP_054748338	XP_030831071
XP_054748415	XP_003730771
XP_054748496	XP_003727238
XP_054748660	XP_011674138
XP_054748825	XP_030848197
XP_054748918	XP_030830939
XP_054748973	XP_030848272
XP_054749047	XP_030827993
XP_054749097	XP_783869
XP_054749166	XP_030846823
XP_054749219	XP_030847570
XP_054749291	XP_030847684
XP_054749354	XP_003726116
XP_054749475	XP_799172
XP_054749587	XP_030847249
XP_054749807	XP_783284
XP_054749925	XP_030829930
XP_054750069	XP_030829626
XP_054750208	XP_783238
XP_054750324	XP_030830163
XP_054750388	XP_011673506
XP_054750444	XP_030855926
XP_054750514	XP_003727685
XP_054750586	XP_030831971
XP_054750642	XP_785137
XP_054750702	XP_030839484
XP_054750803	XP_011665940
XP_054750977	XP_030828104
XP_054751081	XP_030829271
XP_054751168	NP_001116983
XP_054751213	XP_011668868
XP_054751254	XP_030828105
XP_054751327	XP_030828398
XP_054751370	XP_030829239
XP_054751435	XP_787488
XP_054751543	XP_030853482
XP_054751608	XP_030829008
XP_054751674	XP_011671448
XP_054751736	XP_783729
XP_054751838	XP_030828227
XP_054751899	XP_030829311
XP_054752064	XP_030828175
XP_054752285	XP_030856205
XP_054752360	XP_003727645
XP_054752497	XP_003725625
XP_054752595	XP_011665822
XP_054752734	XP_782355
XP_054752930	XP_001182487
XP_054753251	XP_030851349
XP_054753450	XP_030851130
XP_054753744	XP_030851370
XP_054753896	XP_030851396
XP_054754140	XP_030837011
XP_054754272	XP_799923
XP_054754346	XP_797752
XP_054754412	XP_787210
XP_054754477	XP_030833195
XP_054754545	XP_030832246
XP_054754700	XP_782876
XP_054754755	XP_011684046
XP_054754813	XP_782719
XP_054754876	XP_011665069
XP_054754991	XP_030832539
XP_054755102	XP_030836977
XP_054755219	XP_011677579
XP_054755323	XP_030837187
XP_054755463	XP_030836685
XP_054755565	XP_030832936
XP_054755701	XP_030832885
XP_054755863	XP_030833169
XP_054755978	XP_011672826
XP_054756034	XP_030836920
XP_054756097	XP_030836482
XP_054756247	XP_030832371
XP_054756315	XP_011660937
XP_054756378	XP_030832497
XP_054756437	XP_003723825
XP_054756567	XP_782411
XP_054756635	XP_030832501
XP_054756695	XP_030829796
XP_054757016	XP_030830596
XP_054757469	NP_001116972
XP_054757610	XP_030848524
XP_054757772	XP_011677398
XP_054758092	XP_030830356
XP_054758158	XP_030854790
XP_054758228	XP_030854441
XP_054758372	XP_030854529
XP_054758577	XP_011679935
XP_054758705	XP_030854916
XP_054758766	XP_782538
XP_054758827	XP_030854776
XP_054758951	XP_003726247
XP_054759014	XP_030854689
XP_054759076	XP_030854904
XP_054759251	XP_030854640
XP_054759447	XP_011670830
XP_054759600	XP_030855631
XP_054759718	XP_787555
XP_054759790	XP_785519
XP_054760314	XP_030834556
XP_054760487	XP_011662485
XP_054760887	XP_003725980
XP_054761665	XP_030845061
XP_054761776	XP_030845387
XP_054762029	XP_003731418
XP_054762170	XP_001201811
XP_054762546	XP_030839947
XP_054762650	XP_030847550
XP_054762858	XP_030854938
XP_054762918	XP_784211
XP_054762968	XP_780035
XP_054763029	NP_999697
XP_054763130	XP_030839987
XP_054763284	XP_030840778
XP_054763367	XP_011669370
XP_054763436	XP_030841090
XP_054763890	XP_030840824
XP_054763992	XP_030851965
XP_054764126	XP_011680794
XP_054764226	XP_011663149
XP_054764314	XP_003730219
XP_054764447	XP_030852020
XP_054764532	NP_999643
XP_054764581	XP_780138
XP_054764750	XP_030852059
XP_054764849	XP_030851643
XP_054765098	XP_030852758
XP_054765404	XP_030841170
XP_054765466	XP_030841595
XP_054765619	XP_011679919
XP_054765924	XP_003727113
XP_054766084	XP_011662703
XP_054766218	XP_030831192
XP_054766371	XP_030841368
XP_054766419	XP_003725183
XP_054766497	XP_030841244
XP_054766571	XP_030847837
XP_054766629	XP_030841751
XP_054766701	XP_030841335
XP_054766862	XP_030846627
XP_054767082	XP_030848102
XP_054767212	XP_797590
XP_054767338	XP_785428
XP_054767412	XP_030840915
XP_054767551	XP_789706
XP_054767714	XP_784647
XP_054767821	XP_011675225
XP_054767914	XP_001200447
XP_054768587	XP_790682
XP_054768735	XP_779903
XP_054768806	XP_780852
XP_054768877	XP_787040
XP_054769098	XP_011666606
XP_054769570	XP_030853701
XP_054769831	XP_030854034
XP_054769939	XP_030854040
XP_054770050	NP_999823
XP_054770129	XP_030853864
XP_054770192	XP_030853493
XP_054770261	XP_030853975
XP_054770514	XP_783160
XP_054770796	XP_789418
XP_054771119	XP_030837480
XP_054771239	XP_011674964
XP_054771418	XP_030837642
XP_054771517	XP_030837270
XP_054771687	XP_030837879
XP_054771759	XP_030837807
XP_054771847	XP_011669261
XP_054771955	XP_030838933
XP_054772109	XP_011678232
XP_054772395	XP_003728401
XP_054772721	XP_030838942
XP_054773075	XP_786545
XP_054773256	XP_030835962
XP_054773392	XP_030834928
XP_054773833	XP_030834889
XP_054773927	XP_003729653
XP_054774099	XP_030835081
XP_054774200	XP_030835411
XP_054774301	XP_030844328
XP_054774382	XP_030843690
XP_054774514	XP_003729283
XP_054774893	XP_011662096
XP_054775039	XP_030844500
XP_054775226	XP_030843658
XP_054775426	XP_003727322
XP_063950900	XP_011670542
XP_063950932	XP_001185961
XP_063950996	XP_030831056
XP_063951092	XP_030829798
XP_063951220	XP_792317
XP_063951284	XP_003727900
XP_063951316	XP_030832015
XP_063951348	XP_030830999
XP_063951444	XP_030831293
XP_063951476	XP_030831989
XP_063951540	XP_030831212
XP_063951668	XP_030831241
XP_063951700	XP_785878
XP_063951764	XP_030831703
XP_063951956	XP_003724563
XP_063952020	XP_030828212
XP_063952052	XP_030855734
XP_063952084	XP_795786
XP_063952148	XP_030856174
XP_063952308	XP_784350
XP_063952404	XP_798986
XP_063952436	XP_030829174
XP_063952468	XP_030828485
XP_063952500	XP_011683785
XP_063952692	XP_789451
XP_063952724	NP_999835
XP_063952788	XP_030829307
XP_063952884	XP_030827948
XP_063952916	XP_030856218
XP_063952948	XP_784602
XP_063953012	XP_030828412
XP_063953044	XP_030828248
XP_063953204	XP_030855737
XP_063953300	NP_001091926
XP_063953460	XP_030829330
XP_063953748	XP_030855876
XP_063953780	XP_011670679
XP_063953812	XP_785085
XP_063953844	XP_030827794
XP_063953876	XP_011666679
XP_063953972	XP_003727325
XP_063954164	XP_030850985
XP_063954196	XP_030850827
XP_063954420	XP_011680044
XP_063954452	XP_011665789
XP_063954548	XP_030851087
XP_063954708	XP_003723320
XP_063954740	XP_789225
XP_063954836	XP_030850599
XP_063954868	XP_030851118
XP_063955028	XP_030849862
XP_063955188	XP_030836405
XP_063955252	XP_011661512
XP_063955316	XP_801828
XP_063955412	XP_001178960
XP_063955444	XP_030832296
XP_063955476	XP_030832318
XP_063955540	XP_790028
XP_063955668	XP_792268
XP_063955764	XP_793568
XP_063955796	XP_030832397
XP_063955860	XP_781774
XP_063955892	XP_030832847
XP_063955924	XP_030832531
XP_063955956	XP_784123
XP_063956020	XP_780270
XP_063956116	XP_030832464
XP_063956180	XP_003724103
XP_063956308	XP_030832948
XP_063956340	XP_030853278
XP_063956468	XP_792984
XP_063956596	XP_030848450
XP_063956788	XP_030849287
XP_063956820	XP_030848575
XP_063956852	XP_030849816
XP_063956948	XP_030849447
XP_063956980	XP_030848731
XP_063957012	XP_030849675
XP_063957428	XP_030855536
XP_063957460	XP_030855348
XP_063957524	XP_030854909
XP_063957748	XP_030855342
XP_063957812	XP_030855030
XP_063957908	XP_783091
XP_063957972	XP_786226
XP_063958004	XP_030854380
XP_063958068	XP_030855697
XP_063958100	XP_001176091
XP_063958132	XP_030830416
XP_063958164	XP_030855692
XP_063958196	XP_030855656
XP_063958292	XP_030830068
XP_063958324	XP_030854719
XP_063958420	XP_001199278
XP_063958612	XP_011669063
XP_063958708	XP_003729347
XP_063958740	XP_787883
XP_063958836	XP_030854667
XP_063958900	XP_782335
XP_063958932	XP_796393
XP_063958996	XP_001199567
XP_063959028	XP_030855537
XP_063959348	XP_030834409
XP_063959380	XP_782414
XP_063959412	XP_011675488
XP_063959476	XP_030834135
XP_063959604	XP_030834243
XP_063959668	XP_011666241
XP_063959764	XP_003728319
XP_063960052	XP_030850403
XP_063960180	XP_011678756
XP_063960372	XP_030843986
XP_063960436	XP_030844679
XP_063960692	XP_030845211
XP_063960724	XP_030845160
XP_063960788	XP_788922
XP_063960852	XP_030845069
XP_063960916	XP_030845149
XP_063960948	XP_030845189
XP_063960980	XP_011675075
XP_063961076	XP_030830326
XP_063961108	XP_030844864
XP_063961268	XP_011680576
XP_063961332	XP_030839810
XP_063961364	XP_011675167
XP_063961396	XP_030839769
XP_063961492	XP_030840521
XP_063961524	XP_030840345
XP_063961556	XP_030840269
XP_063961588	XP_030855398
XP_063961652	XP_030840730
XP_063961748	XP_011678761
XP_063961812	XP_030855984
XP_063961844	XP_011676909
XP_063962036	XP_788063
XP_063962164	XP_011679956
XP_063962228	XP_030855821
XP_063962388	XP_030852093
XP_063962420	XP_030835903
XP_063962452	XP_030839111
XP_063962484	XP_789318
XP_063962548	XP_786841
XP_063962580	XP_011677266
XP_063962612	XP_003724827
XP_063962676	XP_030852615
XP_063962804	XP_030847258
XP_063962964	XP_030846745
XP_063962996	XP_030852840
XP_063963124	XP_030839024
XP_063963220	XP_790738
XP_063963316	XP_030841638
XP_063963412	XP_784183
XP_063963508	XP_030841607
XP_063963572	XP_030841603
XP_063963604	XP_030841318
XP_063963668	XP_030847751
XP_063963764	XP_030841298
XP_063963796	XP_030841328
XP_063963956	XP_011672858
XP_063964052	XP_030841694
XP_063964212	XP_030846628
XP_063964276	XP_011660892
XP_063964340	XP_011663252
XP_063964372	XP_030846365
XP_063964404	XP_030846039
XP_063964500	XP_030848044
XP_063964660	XP_011667633
XP_063964692	XP_030845956
XP_063965044	XP_784879
XP_063965172	XP_030843559
XP_063965236	XP_011672318
XP_063965428	XP_030842456
XP_063965492	XP_030843194
XP_063965524	XP_030837478
XP_063965620	XP_030835264
XP_063965684	XP_030834975
XP_063965748	XP_030835926
XP_063965876	XP_030842608
XP_063965972	XP_030853475
XP_063966068	XP_030853953
XP_063966196	XP_030853702
XP_063966260	XP_011681403
XP_063966324	XP_030852957
XP_063966356	XP_030853418
XP_063966388	XP_030853449
XP_063966420	XP_011663575
XP_063966484	XP_030853934
XP_063966516	XP_030853465
XP_063966612	XP_030852951
XP_063966676	XP_030853902
XP_063966740	XP_030853046
XP_063966772	XP_030853515
XP_063966804	XP_030852956
XP_063966836	XP_030847572
XP_063966868	XP_030853592
XP_063966964	XP_030837930
XP_063967060	XP_030838176
XP_063967092	XP_788651
XP_063967156	XP_797394
XP_063967188	XP_030837699
XP_063967220	XP_030837463
XP_063967412	XP_030847883
XP_063967572	XP_030837943
XP_063967636	XP_030837903
XP_063967700	XP_011678541
XP_063967892	XP_030839040
XP_063967988	XP_030852245
XP_063968052	XP_030838727
XP_063968084	XP_030847951
XP_063968276	XP_030839640
XP_063968308	XP_030838658
XP_063968372	XP_030838703
XP_063968404	XP_003731137
XP_063968468	XP_030838502
XP_063968500	XP_030839588
XP_063968532	XP_030838798
XP_063968564	XP_030839686
XP_063968596	XP_011682018
XP_063968628	XP_003731211
XP_063968660	XP_030838638
XP_063968788	XP_030835539
XP_063968884	XP_030835562
XP_063969108	XP_030834955
XP_063969268	XP_011677676
XP_063969428	XP_030835952
XP_063969524	XP_790987
XP_063969556	XP_030835010
XP_063969588	XP_030835401
XP_063969652	XP_780004
XP_063969748	XP_030843942
XP_063969876	XP_030849870
XP_063969908	XP_030843762
XP_063969940	XP_030843805
XP_063969972	XP_781457
XP_063970036	XP_011672159
XP_063970164	XP_030844019
XP_063970292	XP_030836457
XP_063970388	XP_030837146
XP_063970484	XP_030831835
XP_063970548	XP_030836221
XP_063970644	XP_030836456
XP_063970708	XP_030836206
XP_063970740	XP_030844483
XP_063970836	XP_011672831
XP_063971124	XP_030845596
XP_063971188	XP_030848090
XP_063971508	XP_788555
XP_063971540	XP_011673515
XP_063971700	XP_030836006
XP_063971764	XP_030832004
XP_063971796	XP_030844794
XP_054748015	XP_789550
XP_054748117	XP_783642
XP_054748169	XP_030831729
XP_054748225	XP_001198485
XP_054748558	XP_780172
XP_054748758	XP_011672107
XP_054748827	XP_789301
XP_054748920	XP_030831392
XP_054749098	XP_791291
XP_054749172	XP_011679587
XP_054749222	XP_030847565
XP_054749294	XP_011678609
XP_054749356	XP_784491
XP_054749408	XP_030847370
XP_054749477	XP_791734
XP_054749524	XP_011661499
XP_054749808	XP_030828551
XP_054750328	XP_030828700
XP_054750389	XP_030841168
XP_054750515	XP_011674797
XP_054750646	XP_030827801
XP_054750763	XP_030828887
XP_054750805	XP_030856093
XP_054750868	XP_030827888
XP_054750928	XP_011681223
XP_054750980	XP_030828071
XP_054751082	XP_787439
XP_054751169	XP_003727282
XP_054751214	XP_781995
XP_054751255	XP_030828148
XP_054751330	XP_030828402
XP_054751371	XP_030829235
XP_054751609	XP_030828593
XP_054751737	XP_781171
XP_054751839	XP_030828228
XP_054751900	XP_030830229
XP_054751942	NP_999655
XP_054752065	XP_030829825
XP_054752122	XP_030829214
XP_054752196	XP_030830038
XP_054752292	XP_030830277
XP_054752363	XP_030856124
XP_054752432	XP_003731338
XP_054752661	XP_001200217
XP_054752735	XP_030851282
XP_054752932	XP_003724789
XP_054753027	XP_030850438
